EAR,MAR,TIME
0.3184612605798799,0.06666666666666667,11:50:42.503460
0.3513677491998051,0.310818510677892,11:50:42.793028
0.3470152306774764,0.5727260681297002,11:50:43.101954
0.3538219720228324,0.3707701875205887,11:50:43.328077
0.2863750495226053,0.2720759220056127,11:50:43.521080
0.3675446896334208,0.1,11:50:43.725117
0.36230004321242115,0.6027587510099406,11:50:43.897075
0.37259798601747235,0.37617944285953475,11:50:44.091077
0.3642894136701861,0.1,11:50:44.265994
0.3611231691465794,0.40410352085392204,11:50:44.410988
0.4016294098727073,0.4666666666666667,11:50:44.578026
0.39278653271498987,0.9386881965798575,11:50:44.746584
0.40186147400468375,0.0,11:50:44.934956
0.41377035253120426,0.16666666666666669,11:50:45.092601
0.41537830385420416,0.5,11:50:45.253281
0.3855227421374189,0.33333333333333337,11:50:45.449284
0.38575295877801763,0.223606797749979,11:50:45.620914
0.38424130675674617,0.7354085916099516,11:50:45.792375
0.3778859103621992,0.6333333333333333,11:50:45.967392
0.3690212331141127,0.768741924943285,11:50:46.159569
0.3868640139210967,0.06666666666666667,11:50:46.353061
0.4150166190110755,0.2,11:50:46.521061
0.3958020223964479,0.0,11:50:46.688066
0.40588220050922924,0.43743685418725536,11:50:46.845076
0.40588220050922924,0.13333333333333333,11:50:46.990061
0.40645713618090273,0.4,11:50:47.137058
0.41588705196552106,0.14120226591665966,11:50:47.308115
0.4145707556902982,0.34415184401122534,11:50:47.468116
0.4122483851461593,0.36666666666666664,11:50:47.642156
0.39733655247984145,0.2720759220056127,11:50:47.805254
0.395797844711285,0.27994485458893903,11:50:47.970711
0.40601978392168925,0.3,11:50:48.149796
0.374766209243136,0.24120226591665966,11:50:48.322110
0.41447653077061786,0.33874258867227935,11:50:48.493693
0.3960453223176944,0.160947570824873,11:50:48.673645
0.42566109008721476,0.03333333333333333,11:50:48.833648
0.39325902103851734,0.16666666666666669,11:50:48.993643
0.40588220050922924,0.4333333333333333,11:50:49.192975
0.42711444890253547,0.15500938466242947,11:50:49.390162
0.405607771706492,0.12761423749153966,11:50:49.567134
0.42345921717770707,0.7,11:50:49.732997
0.343211458374894,0.3428461095262013,11:50:39.747149
0.2947141329049848,0.3428461095262013,11:50:40.219667
0.3136887179771797,0.20786893258332634,11:50:40.450060
0.3237248191261283,0.4732679675728523,11:50:40.718166
0.2875208971633088,0.11380711874576983,11:50:41.023831
0.30982980921943554,0.0804737854124365,11:50:41.337126
0.31944541360978873,0.4699673171197595,11:50:41.619691
0.3415848106941095,0.2,11:50:41.901645
0.28655309082356895,0.4699673171197595,11:50:42.181803
0.3184612605798799,0.06666666666666667,11:50:42.503460
0.3513677491998051,0.310818510677892,11:50:42.793028
0.3470152306774764,0.5727260681297002,11:50:43.101954
0.3538219720228324,0.3707701875205887,11:50:43.328077
0.2863750495226053,0.2720759220056127,11:50:43.521080
0.3675446896334208,0.1,11:50:43.725117
0.36230004321242115,0.6027587510099406,11:50:43.897075
0.37259798601747235,0.37617944285953475,11:50:44.091077
0.3642894136701861,0.1,11:50:44.265994
0.3611231691465794,0.40410352085392204,11:50:44.410988
0.4016294098727073,0.4666666666666667,11:50:44.578026
0.39278653271498987,0.9386881965798575,11:50:44.746584
0.40186147400468375,0.0,11:50:44.934956
0.41377035253120426,0.16666666666666669,11:50:45.092601
0.41537830385420416,0.5,11:50:45.253281
0.3855227421374189,0.33333333333333337,11:50:45.449284
0.38575295877801763,0.223606797749979,11:50:45.620914
0.38424130675674617,0.7354085916099516,11:50:45.792375
0.3778859103621992,0.6333333333333333,11:50:45.967392
0.3690212331141127,0.768741924943285,11:50:46.159569
0.3868640139210967,0.06666666666666667,11:50:46.353061
0.4150166190110755,0.2,11:50:46.521061
0.3958020223964479,0.0,11:50:46.688066
0.40588220050922924,0.43743685418725536,11:50:46.845076
0.40588220050922924,0.13333333333333333,11:50:46.990061
0.40645713618090273,0.4,11:50:47.137058
0.41588705196552106,0.14120226591665966,11:50:47.308115
0.4145707556902982,0.34415184401122534,11:50:47.468116
0.4122483851461593,0.36666666666666664,11:50:47.642156
0.39733655247984145,0.2720759220056127,11:50:47.805254
0.395797844711285,0.27994485458893903,11:50:47.970711
0.40601978392168925,0.3,11:50:48.149796
0.374766209243136,0.24120226591665966,11:50:48.322110
0.41447653077061786,0.33874258867227935,11:50:48.493693
0.3960453223176944,0.160947570824873,11:50:48.673645
0.42566109008721476,0.03333333333333333,11:50:48.833648
0.39325902103851734,0.16666666666666669,11:50:48.993643
0.40588220050922924,0.4333333333333333,11:50:49.192975
0.42711444890253547,0.15500938466242947,11:50:49.390162
0.405607771706492,0.12761423749153966,11:50:49.567134
0.42345921717770707,0.7,11:50:49.732997
0.40235268550898334,0.5666666666666667,11:50:49.899029
0.343211458374894,0.3428461095262013,11:50:39.747149
0.2947141329049848,0.3428461095262013,11:50:40.219667
0.3136887179771797,0.20786893258332634,11:50:40.450060
0.3237248191261283,0.4732679675728523,11:50:40.718166
0.2875208971633088,0.11380711874576983,11:50:41.023831
0.30982980921943554,0.0804737854124365,11:50:41.337126
0.31944541360978873,0.4699673171197595,11:50:41.619691
0.3415848106941095,0.2,11:50:41.901645
0.28655309082356895,0.4699673171197595,11:50:42.181803
0.3184612605798799,0.06666666666666667,11:50:42.503460
0.3513677491998051,0.310818510677892,11:50:42.793028
0.3470152306774764,0.5727260681297002,11:50:43.101954
0.3538219720228324,0.3707701875205887,11:50:43.328077
0.2863750495226053,0.2720759220056127,11:50:43.521080
0.3675446896334208,0.1,11:50:43.725117
0.36230004321242115,0.6027587510099406,11:50:43.897075
0.37259798601747235,0.37617944285953475,11:50:44.091077
0.3642894136701861,0.1,11:50:44.265994
0.3611231691465794,0.40410352085392204,11:50:44.410988
0.4016294098727073,0.4666666666666667,11:50:44.578026
0.39278653271498987,0.9386881965798575,11:50:44.746584
0.40186147400468375,0.0,11:50:44.934956
0.41377035253120426,0.16666666666666669,11:50:45.092601
0.41537830385420416,0.5,11:50:45.253281
0.3855227421374189,0.33333333333333337,11:50:45.449284
0.38575295877801763,0.223606797749979,11:50:45.620914
0.38424130675674617,0.7354085916099516,11:50:45.792375
0.3778859103621992,0.6333333333333333,11:50:45.967392
0.3690212331141127,0.768741924943285,11:50:46.159569
0.3868640139210967,0.06666666666666667,11:50:46.353061
0.4150166190110755,0.2,11:50:46.521061
0.3958020223964479,0.0,11:50:46.688066
0.40588220050922924,0.43743685418725536,11:50:46.845076
0.40588220050922924,0.13333333333333333,11:50:46.990061
0.40645713618090273,0.4,11:50:47.137058
0.41588705196552106,0.14120226591665966,11:50:47.308115
0.4145707556902982,0.34415184401122534,11:50:47.468116
0.4122483851461593,0.36666666666666664,11:50:47.642156
0.39733655247984145,0.2720759220056127,11:50:47.805254
0.395797844711285,0.27994485458893903,11:50:47.970711
0.40601978392168925,0.3,11:50:48.149796
0.374766209243136,0.24120226591665966,11:50:48.322110
0.41447653077061786,0.33874258867227935,11:50:48.493693
0.3960453223176944,0.160947570824873,11:50:48.673645
0.42566109008721476,0.03333333333333333,11:50:48.833648
0.39325902103851734,0.16666666666666669,11:50:48.993643
0.40588220050922924,0.4333333333333333,11:50:49.192975
0.42711444890253547,0.15500938466242947,11:50:49.390162
0.405607771706492,0.12761423749153966,11:50:49.567134
0.42345921717770707,0.7,11:50:49.732997
0.40235268550898334,0.5666666666666667,11:50:49.899029
0.3673162888603106,0.4666666666666667,11:50:50.051165
0.343211458374894,0.3428461095262013,11:50:39.747149
0.2947141329049848,0.3428461095262013,11:50:40.219667
0.3136887179771797,0.20786893258332634,11:50:40.450060
0.3237248191261283,0.4732679675728523,11:50:40.718166
0.2875208971633088,0.11380711874576983,11:50:41.023831
0.30982980921943554,0.0804737854124365,11:50:41.337126
0.31944541360978873,0.4699673171197595,11:50:41.619691
0.3415848106941095,0.2,11:50:41.901645
0.28655309082356895,0.4699673171197595,11:50:42.181803
0.3184612605798799,0.06666666666666667,11:50:42.503460
0.3513677491998051,0.310818510677892,11:50:42.793028
0.3470152306774764,0.5727260681297002,11:50:43.101954
0.3538219720228324,0.3707701875205887,11:50:43.328077
0.2863750495226053,0.2720759220056127,11:50:43.521080
0.3675446896334208,0.1,11:50:43.725117
0.36230004321242115,0.6027587510099406,11:50:43.897075
0.37259798601747235,0.37617944285953475,11:50:44.091077
0.3642894136701861,0.1,11:50:44.265994
0.3611231691465794,0.40410352085392204,11:50:44.410988
0.4016294098727073,0.4666666666666667,11:50:44.578026
0.39278653271498987,0.9386881965798575,11:50:44.746584
0.40186147400468375,0.0,11:50:44.934956
0.41377035253120426,0.16666666666666669,11:50:45.092601
0.41537830385420416,0.5,11:50:45.253281
0.3855227421374189,0.33333333333333337,11:50:45.449284
0.38575295877801763,0.223606797749979,11:50:45.620914
0.38424130675674617,0.7354085916099516,11:50:45.792375
0.3778859103621992,0.6333333333333333,11:50:45.967392
0.3690212331141127,0.768741924943285,11:50:46.159569
0.3868640139210967,0.06666666666666667,11:50:46.353061
0.4150166190110755,0.2,11:50:46.521061
0.3958020223964479,0.0,11:50:46.688066
0.40588220050922924,0.43743685418725536,11:50:46.845076
0.40588220050922924,0.13333333333333333,11:50:46.990061
0.40645713618090273,0.4,11:50:47.137058
0.41588705196552106,0.14120226591665966,11:50:47.308115
0.4145707556902982,0.34415184401122534,11:50:47.468116
0.4122483851461593,0.36666666666666664,11:50:47.642156
0.39733655247984145,0.2720759220056127,11:50:47.805254
0.395797844711285,0.27994485458893903,11:50:47.970711
0.40601978392168925,0.3,11:50:48.149796
0.374766209243136,0.24120226591665966,11:50:48.322110
0.41447653077061786,0.33874258867227935,11:50:48.493693
0.3960453223176944,0.160947570824873,11:50:48.673645
0.42566109008721476,0.03333333333333333,11:50:48.833648
0.39325902103851734,0.16666666666666669,11:50:48.993643
0.40588220050922924,0.4333333333333333,11:50:49.192975
0.42711444890253547,0.15500938466242947,11:50:49.390162
0.405607771706492,0.12761423749153966,11:50:49.567134
0.42345921717770707,0.7,11:50:49.732997
0.40235268550898334,0.5666666666666667,11:50:49.899029
0.3673162888603106,0.4666666666666667,11:50:50.051165
0.38289477458596954,0.4666666666666667,11:50:50.220098
0.343211458374894,0.3428461095262013,11:50:39.747149
0.2947141329049848,0.3428461095262013,11:50:40.219667
0.3136887179771797,0.20786893258332634,11:50:40.450060
0.3237248191261283,0.4732679675728523,11:50:40.718166
0.2875208971633088,0.11380711874576983,11:50:41.023831
0.30982980921943554,0.0804737854124365,11:50:41.337126
0.31944541360978873,0.4699673171197595,11:50:41.619691
0.3415848106941095,0.2,11:50:41.901645
0.28655309082356895,0.4699673171197595,11:50:42.181803
0.3184612605798799,0.06666666666666667,11:50:42.503460
0.3513677491998051,0.310818510677892,11:50:42.793028
0.3470152306774764,0.5727260681297002,11:50:43.101954
0.3538219720228324,0.3707701875205887,11:50:43.328077
0.2863750495226053,0.2720759220056127,11:50:43.521080
0.3675446896334208,0.1,11:50:43.725117
0.36230004321242115,0.6027587510099406,11:50:43.897075
0.37259798601747235,0.37617944285953475,11:50:44.091077
0.3642894136701861,0.1,11:50:44.265994
0.3611231691465794,0.40410352085392204,11:50:44.410988
0.4016294098727073,0.4666666666666667,11:50:44.578026
0.39278653271498987,0.9386881965798575,11:50:44.746584
0.40186147400468375,0.0,11:50:44.934956
0.41377035253120426,0.16666666666666669,11:50:45.092601
0.41537830385420416,0.5,11:50:45.253281
0.3855227421374189,0.33333333333333337,11:50:45.449284
0.38575295877801763,0.223606797749979,11:50:45.620914
0.38424130675674617,0.7354085916099516,11:50:45.792375
0.3778859103621992,0.6333333333333333,11:50:45.967392
0.3690212331141127,0.768741924943285,11:50:46.159569
0.3868640139210967,0.06666666666666667,11:50:46.353061
0.4150166190110755,0.2,11:50:46.521061
0.3958020223964479,0.0,11:50:46.688066
0.40588220050922924,0.43743685418725536,11:50:46.845076
0.40588220050922924,0.13333333333333333,11:50:46.990061
0.40645713618090273,0.4,11:50:47.137058
0.41588705196552106,0.14120226591665966,11:50:47.308115
0.4145707556902982,0.34415184401122534,11:50:47.468116
0.4122483851461593,0.36666666666666664,11:50:47.642156
0.39733655247984145,0.2720759220056127,11:50:47.805254
0.395797844711285,0.27994485458893903,11:50:47.970711
0.40601978392168925,0.3,11:50:48.149796
0.374766209243136,0.24120226591665966,11:50:48.322110
0.41447653077061786,0.33874258867227935,11:50:48.493693
0.3960453223176944,0.160947570824873,11:50:48.673645
0.42566109008721476,0.03333333333333333,11:50:48.833648
0.39325902103851734,0.16666666666666669,11:50:48.993643
0.40588220050922924,0.4333333333333333,11:50:49.192975
0.42711444890253547,0.15500938466242947,11:50:49.390162
0.405607771706492,0.12761423749153966,11:50:49.567134
0.42345921717770707,0.7,11:50:49.732997
0.40235268550898334,0.5666666666666667,11:50:49.899029
0.3673162888603106,0.4666666666666667,11:50:50.051165
0.38289477458596954,0.4666666666666667,11:50:50.220098
0.38411833615244584,0.5366339837864262,11:50:50.385461
0.343211458374894,0.3428461095262013,11:50:39.747149
0.2947141329049848,0.3428461095262013,11:50:40.219667
0.3136887179771797,0.20786893258332634,11:50:40.450060
0.3237248191261283,0.4732679675728523,11:50:40.718166
0.2875208971633088,0.11380711874576983,11:50:41.023831
0.30982980921943554,0.0804737854124365,11:50:41.337126
0.31944541360978873,0.4699673171197595,11:50:41.619691
0.3415848106941095,0.2,11:50:41.901645
0.28655309082356895,0.4699673171197595,11:50:42.181803
0.3184612605798799,0.06666666666666667,11:50:42.503460
0.3513677491998051,0.310818510677892,11:50:42.793028
0.3470152306774764,0.5727260681297002,11:50:43.101954
0.3538219720228324,0.3707701875205887,11:50:43.328077
0.2863750495226053,0.2720759220056127,11:50:43.521080
0.3675446896334208,0.1,11:50:43.725117
0.36230004321242115,0.6027587510099406,11:50:43.897075
0.37259798601747235,0.37617944285953475,11:50:44.091077
0.3642894136701861,0.1,11:50:44.265994
0.3611231691465794,0.40410352085392204,11:50:44.410988
0.4016294098727073,0.4666666666666667,11:50:44.578026
0.39278653271498987,0.9386881965798575,11:50:44.746584
0.40186147400468375,0.0,11:50:44.934956
0.41377035253120426,0.16666666666666669,11:50:45.092601
0.41537830385420416,0.5,11:50:45.253281
0.3855227421374189,0.33333333333333337,11:50:45.449284
0.38575295877801763,0.223606797749979,11:50:45.620914
0.38424130675674617,0.7354085916099516,11:50:45.792375
0.3778859103621992,0.6333333333333333,11:50:45.967392
0.3690212331141127,0.768741924943285,11:50:46.159569
0.3868640139210967,0.06666666666666667,11:50:46.353061
0.4150166190110755,0.2,11:50:46.521061
0.3958020223964479,0.0,11:50:46.688066
0.40588220050922924,0.43743685418725536,11:50:46.845076
0.40588220050922924,0.13333333333333333,11:50:46.990061
0.40645713618090273,0.4,11:50:47.137058
0.41588705196552106,0.14120226591665966,11:50:47.308115
0.4145707556902982,0.34415184401122534,11:50:47.468116
0.4122483851461593,0.36666666666666664,11:50:47.642156
0.39733655247984145,0.2720759220056127,11:50:47.805254
0.395797844711285,0.27994485458893903,11:50:47.970711
0.40601978392168925,0.3,11:50:48.149796
0.374766209243136,0.24120226591665966,11:50:48.322110
0.41447653077061786,0.33874258867227935,11:50:48.493693
0.3960453223176944,0.160947570824873,11:50:48.673645
0.42566109008721476,0.03333333333333333,11:50:48.833648
0.39325902103851734,0.16666666666666669,11:50:48.993643
0.40588220050922924,0.4333333333333333,11:50:49.192975
0.42711444890253547,0.15500938466242947,11:50:49.390162
0.405607771706492,0.12761423749153966,11:50:49.567134
0.42345921717770707,0.7,11:50:49.732997
0.40235268550898334,0.5666666666666667,11:50:49.899029
0.3673162888603106,0.4666666666666667,11:50:50.051165
0.38289477458596954,0.4666666666666667,11:50:50.220098
0.38411833615244584,0.5366339837864262,11:50:50.385461
0.36229166956705994,0.5666666666666667,11:50:50.553490
0.343211458374894,0.3428461095262013,11:50:39.747149
0.2947141329049848,0.3428461095262013,11:50:40.219667
0.3136887179771797,0.20786893258332634,11:50:40.450060
0.3237248191261283,0.4732679675728523,11:50:40.718166
0.2875208971633088,0.11380711874576983,11:50:41.023831
0.30982980921943554,0.0804737854124365,11:50:41.337126
0.31944541360978873,0.4699673171197595,11:50:41.619691
0.3415848106941095,0.2,11:50:41.901645
0.28655309082356895,0.4699673171197595,11:50:42.181803
0.3184612605798799,0.06666666666666667,11:50:42.503460
0.3513677491998051,0.310818510677892,11:50:42.793028
0.3470152306774764,0.5727260681297002,11:50:43.101954
0.3538219720228324,0.3707701875205887,11:50:43.328077
0.2863750495226053,0.2720759220056127,11:50:43.521080
0.3675446896334208,0.1,11:50:43.725117
0.36230004321242115,0.6027587510099406,11:50:43.897075
0.37259798601747235,0.37617944285953475,11:50:44.091077
0.3642894136701861,0.1,11:50:44.265994
0.3611231691465794,0.40410352085392204,11:50:44.410988
0.4016294098727073,0.4666666666666667,11:50:44.578026
0.39278653271498987,0.9386881965798575,11:50:44.746584
0.40186147400468375,0.0,11:50:44.934956
0.41377035253120426,0.16666666666666669,11:50:45.092601
0.41537830385420416,0.5,11:50:45.253281
0.3855227421374189,0.33333333333333337,11:50:45.449284
0.38575295877801763,0.223606797749979,11:50:45.620914
0.38424130675674617,0.7354085916099516,11:50:45.792375
0.3778859103621992,0.6333333333333333,11:50:45.967392
0.3690212331141127,0.768741924943285,11:50:46.159569
0.3868640139210967,0.06666666666666667,11:50:46.353061
0.4150166190110755,0.2,11:50:46.521061
0.3958020223964479,0.0,11:50:46.688066
0.40588220050922924,0.43743685418725536,11:50:46.845076
0.40588220050922924,0.13333333333333333,11:50:46.990061
0.40645713618090273,0.4,11:50:47.137058
0.41588705196552106,0.14120226591665966,11:50:47.308115
0.4145707556902982,0.34415184401122534,11:50:47.468116
0.4122483851461593,0.36666666666666664,11:50:47.642156
0.39733655247984145,0.2720759220056127,11:50:47.805254
0.395797844711285,0.27994485458893903,11:50:47.970711
0.40601978392168925,0.3,11:50:48.149796
0.374766209243136,0.24120226591665966,11:50:48.322110
0.41447653077061786,0.33874258867227935,11:50:48.493693
0.3960453223176944,0.160947570824873,11:50:48.673645
0.42566109008721476,0.03333333333333333,11:50:48.833648
0.39325902103851734,0.16666666666666669,11:50:48.993643
0.40588220050922924,0.4333333333333333,11:50:49.192975
0.42711444890253547,0.15500938466242947,11:50:49.390162
0.405607771706492,0.12761423749153966,11:50:49.567134
0.42345921717770707,0.7,11:50:49.732997
0.40235268550898334,0.5666666666666667,11:50:49.899029
0.3673162888603106,0.4666666666666667,11:50:50.051165
0.38289477458596954,0.4666666666666667,11:50:50.220098
0.38411833615244584,0.5366339837864262,11:50:50.385461
0.36229166956705994,0.5666666666666667,11:50:50.553490
0.3497308774188814,0.11380711874576983,11:50:50.722487
0.343211458374894,0.3428461095262013,11:50:39.747149
0.2947141329049848,0.3428461095262013,11:50:40.219667
0.3136887179771797,0.20786893258332634,11:50:40.450060
0.3237248191261283,0.4732679675728523,11:50:40.718166
0.2875208971633088,0.11380711874576983,11:50:41.023831
0.30982980921943554,0.0804737854124365,11:50:41.337126
0.31944541360978873,0.4699673171197595,11:50:41.619691
0.3415848106941095,0.2,11:50:41.901645
0.28655309082356895,0.4699673171197595,11:50:42.181803
0.3184612605798799,0.06666666666666667,11:50:42.503460
0.3513677491998051,0.310818510677892,11:50:42.793028
0.3470152306774764,0.5727260681297002,11:50:43.101954
0.3538219720228324,0.3707701875205887,11:50:43.328077
0.2863750495226053,0.2720759220056127,11:50:43.521080
0.3675446896334208,0.1,11:50:43.725117
0.36230004321242115,0.6027587510099406,11:50:43.897075
0.37259798601747235,0.37617944285953475,11:50:44.091077
0.3642894136701861,0.1,11:50:44.265994
0.3611231691465794,0.40410352085392204,11:50:44.410988
0.4016294098727073,0.4666666666666667,11:50:44.578026
0.39278653271498987,0.9386881965798575,11:50:44.746584
0.40186147400468375,0.0,11:50:44.934956
0.41377035253120426,0.16666666666666669,11:50:45.092601
0.41537830385420416,0.5,11:50:45.253281
0.3855227421374189,0.33333333333333337,11:50:45.449284
0.38575295877801763,0.223606797749979,11:50:45.620914
0.38424130675674617,0.7354085916099516,11:50:45.792375
0.3778859103621992,0.6333333333333333,11:50:45.967392
0.3690212331141127,0.768741924943285,11:50:46.159569
0.3868640139210967,0.06666666666666667,11:50:46.353061
0.4150166190110755,0.2,11:50:46.521061
0.3958020223964479,0.0,11:50:46.688066
0.40588220050922924,0.43743685418725536,11:50:46.845076
0.40588220050922924,0.13333333333333333,11:50:46.990061
0.40645713618090273,0.4,11:50:47.137058
0.41588705196552106,0.14120226591665966,11:50:47.308115
0.4145707556902982,0.34415184401122534,11:50:47.468116
0.4122483851461593,0.36666666666666664,11:50:47.642156
0.39733655247984145,0.2720759220056127,11:50:47.805254
0.395797844711285,0.27994485458893903,11:50:47.970711
0.40601978392168925,0.3,11:50:48.149796
0.374766209243136,0.24120226591665966,11:50:48.322110
0.41447653077061786,0.33874258867227935,11:50:48.493693
0.3960453223176944,0.160947570824873,11:50:48.673645
0.42566109008721476,0.03333333333333333,11:50:48.833648
0.39325902103851734,0.16666666666666669,11:50:48.993643
0.40588220050922924,0.4333333333333333,11:50:49.192975
0.42711444890253547,0.15500938466242947,11:50:49.390162
0.405607771706492,0.12761423749153966,11:50:49.567134
0.42345921717770707,0.7,11:50:49.732997
0.40235268550898334,0.5666666666666667,11:50:49.899029
0.3673162888603106,0.4666666666666667,11:50:50.051165
0.38289477458596954,0.4666666666666667,11:50:50.220098
0.38411833615244584,0.5366339837864262,11:50:50.385461
0.36229166956705994,0.5666666666666667,11:50:50.553490
0.3497308774188814,0.11380711874576983,11:50:50.722487
0.35462584407692876,0.5360920843432739,11:50:50.909514
0.343211458374894,0.3428461095262013,11:50:39.747149
0.2947141329049848,0.3428461095262013,11:50:40.219667
0.3136887179771797,0.20786893258332634,11:50:40.450060
0.3237248191261283,0.4732679675728523,11:50:40.718166
0.2875208971633088,0.11380711874576983,11:50:41.023831
0.30982980921943554,0.0804737854124365,11:50:41.337126
0.31944541360978873,0.4699673171197595,11:50:41.619691
0.3415848106941095,0.2,11:50:41.901645
0.28655309082356895,0.4699673171197595,11:50:42.181803
0.3184612605798799,0.06666666666666667,11:50:42.503460
0.3513677491998051,0.310818510677892,11:50:42.793028
0.3470152306774764,0.5727260681297002,11:50:43.101954
0.3538219720228324,0.3707701875205887,11:50:43.328077
0.2863750495226053,0.2720759220056127,11:50:43.521080
0.3675446896334208,0.1,11:50:43.725117
0.36230004321242115,0.6027587510099406,11:50:43.897075
0.37259798601747235,0.37617944285953475,11:50:44.091077
0.3642894136701861,0.1,11:50:44.265994
0.3611231691465794,0.40410352085392204,11:50:44.410988
0.4016294098727073,0.4666666666666667,11:50:44.578026
0.39278653271498987,0.9386881965798575,11:50:44.746584
0.40186147400468375,0.0,11:50:44.934956
0.41377035253120426,0.16666666666666669,11:50:45.092601
0.41537830385420416,0.5,11:50:45.253281
0.3855227421374189,0.33333333333333337,11:50:45.449284
0.38575295877801763,0.223606797749979,11:50:45.620914
0.38424130675674617,0.7354085916099516,11:50:45.792375
0.3778859103621992,0.6333333333333333,11:50:45.967392
0.3690212331141127,0.768741924943285,11:50:46.159569
0.3868640139210967,0.06666666666666667,11:50:46.353061
0.4150166190110755,0.2,11:50:46.521061
0.3958020223964479,0.0,11:50:46.688066
0.40588220050922924,0.43743685418725536,11:50:46.845076
0.40588220050922924,0.13333333333333333,11:50:46.990061
0.40645713618090273,0.4,11:50:47.137058
0.41588705196552106,0.14120226591665966,11:50:47.308115
0.4145707556902982,0.34415184401122534,11:50:47.468116
0.4122483851461593,0.36666666666666664,11:50:47.642156
0.39733655247984145,0.2720759220056127,11:50:47.805254
0.395797844711285,0.27994485458893903,11:50:47.970711
0.40601978392168925,0.3,11:50:48.149796
0.374766209243136,0.24120226591665966,11:50:48.322110
0.41447653077061786,0.33874258867227935,11:50:48.493693
0.3960453223176944,0.160947570824873,11:50:48.673645
0.42566109008721476,0.03333333333333333,11:50:48.833648
0.39325902103851734,0.16666666666666669,11:50:48.993643
0.40588220050922924,0.4333333333333333,11:50:49.192975
0.42711444890253547,0.15500938466242947,11:50:49.390162
0.405607771706492,0.12761423749153966,11:50:49.567134
0.42345921717770707,0.7,11:50:49.732997
0.40235268550898334,0.5666666666666667,11:50:49.899029
0.3673162888603106,0.4666666666666667,11:50:50.051165
0.38289477458596954,0.4666666666666667,11:50:50.220098
0.38411833615244584,0.5366339837864262,11:50:50.385461
0.36229166956705994,0.5666666666666667,11:50:50.553490
0.3497308774188814,0.11380711874576983,11:50:50.722487
0.35462584407692876,0.5360920843432739,11:50:50.909514
0.3921850885482776,0.6694254176766072,11:50:51.058910
0.343211458374894,0.3428461095262013,11:50:39.747149
0.2947141329049848,0.3428461095262013,11:50:40.219667
0.3136887179771797,0.20786893258332634,11:50:40.450060
0.3237248191261283,0.4732679675728523,11:50:40.718166
0.2875208971633088,0.11380711874576983,11:50:41.023831
0.30982980921943554,0.0804737854124365,11:50:41.337126
0.31944541360978873,0.4699673171197595,11:50:41.619691
0.3415848106941095,0.2,11:50:41.901645
0.28655309082356895,0.4699673171197595,11:50:42.181803
0.3184612605798799,0.06666666666666667,11:50:42.503460
0.3513677491998051,0.310818510677892,11:50:42.793028
0.3470152306774764,0.5727260681297002,11:50:43.101954
0.3538219720228324,0.3707701875205887,11:50:43.328077
0.2863750495226053,0.2720759220056127,11:50:43.521080
0.3675446896334208,0.1,11:50:43.725117
0.36230004321242115,0.6027587510099406,11:50:43.897075
0.37259798601747235,0.37617944285953475,11:50:44.091077
0.3642894136701861,0.1,11:50:44.265994
0.3611231691465794,0.40410352085392204,11:50:44.410988
0.4016294098727073,0.4666666666666667,11:50:44.578026
0.39278653271498987,0.9386881965798575,11:50:44.746584
0.40186147400468375,0.0,11:50:44.934956
0.41377035253120426,0.16666666666666669,11:50:45.092601
0.41537830385420416,0.5,11:50:45.253281
0.3855227421374189,0.33333333333333337,11:50:45.449284
0.38575295877801763,0.223606797749979,11:50:45.620914
0.38424130675674617,0.7354085916099516,11:50:45.792375
0.3778859103621992,0.6333333333333333,11:50:45.967392
0.3690212331141127,0.768741924943285,11:50:46.159569
0.3868640139210967,0.06666666666666667,11:50:46.353061
0.4150166190110755,0.2,11:50:46.521061
0.3958020223964479,0.0,11:50:46.688066
0.40588220050922924,0.43743685418725536,11:50:46.845076
0.40588220050922924,0.13333333333333333,11:50:46.990061
0.40645713618090273,0.4,11:50:47.137058
0.41588705196552106,0.14120226591665966,11:50:47.308115
0.4145707556902982,0.34415184401122534,11:50:47.468116
0.4122483851461593,0.36666666666666664,11:50:47.642156
0.39733655247984145,0.2720759220056127,11:50:47.805254
0.395797844711285,0.27994485458893903,11:50:47.970711
0.40601978392168925,0.3,11:50:48.149796
0.374766209243136,0.24120226591665966,11:50:48.322110
0.41447653077061786,0.33874258867227935,11:50:48.493693
0.3960453223176944,0.160947570824873,11:50:48.673645
0.42566109008721476,0.03333333333333333,11:50:48.833648
0.39325902103851734,0.16666666666666669,11:50:48.993643
0.40588220050922924,0.4333333333333333,11:50:49.192975
0.42711444890253547,0.15500938466242947,11:50:49.390162
0.405607771706492,0.12761423749153966,11:50:49.567134
0.42345921717770707,0.7,11:50:49.732997
0.40235268550898334,0.5666666666666667,11:50:49.899029
0.3673162888603106,0.4666666666666667,11:50:50.051165
0.38289477458596954,0.4666666666666667,11:50:50.220098
0.38411833615244584,0.5366339837864262,11:50:50.385461
0.36229166956705994,0.5666666666666667,11:50:50.553490
0.3497308774188814,0.11380711874576983,11:50:50.722487
0.35462584407692876,0.5360920843432739,11:50:50.909514
0.3921850885482776,0.6694254176766072,11:50:51.058910
0.39103277195907854,0.6,11:50:51.254854
0.343211458374894,0.3428461095262013,11:50:39.747149
0.2947141329049848,0.3428461095262013,11:50:40.219667
0.3136887179771797,0.20786893258332634,11:50:40.450060
